date,ARIMA,SARIMA,DL,SARIMAX
2023-04-01,"[9.463997881496603, 8.890796641101456, 8.317595400706306]","[8.195890288343666, 5.48472052808794, 4.241744336295762]","[7.815536469221115, 7.7126138508319855, 7.450631320476532]","[10.99999970222291, 9.999996898368103, 2.0000010480333685]"
2023-05-01,"[8.893914829905343, 8.316465576981075, 3.696871553586925]","[6.705861292480449, 4.81077073586272, 3.09958977638464]","[10.311679303646088, 9.72782677412033, 8.822693884372711]","[9.999998237554813, 2.0000023478501503, 2.0000014346255024]"
2023-06-01,"[8.316988258771854, 3.702531424332873, 3.7025314243328724]","[6.277728250920253, 3.752641850266347, 2.48740225535591]","[7.229764372110367, 6.995236039161682, 6.214660465717316]","[2.0000035689766773, 2.0000024826601703, 4.000000742549009]"
2023-07-01,"[3.6454445985343353, 3.645444598534335, 4.8077819947374785]","[1.9446480534814223, 1.7004009841087582, 1.024962207345721]","[5.421225488185883, 4.8371387124061584, 4.157040476799011]","[1.99999937055205, 3.9999982223133133, 0.9999995784201317]"
2023-08-01,"[3.601257731959083, 4.775632134258832, 3.0140705308092084]","[1.5631613629745555, 1.245290322023087, 1.0139875248075017]","[5.717901945114136, 4.193744719028473, 4.016338050365448]","[3.999999309693747, 0.9999998274234367, 0.9999998274234367]"
2023-09-01,"[4.775306314144013, 3.013433704634171, 3.013433704634171]","[3.0283611979138856, 2.318542671815579, 1.7999936606906428]","[4.854337930679321, 4.801357597112656, 4.831188678741455]","[0.999999825261158, 0.999999825261158, 2.9999994757834743]"
