date,ARIMA,SARIMA,DL,SARIMAX
2023-06-01,"[591.6276408196665, 507.8726397802446, 594.593468690039]","[466.5492388244728, 603.6317017382416, 565.5833023478554]","[572.9930072457075, 591.0943582563043, 478.7550452337742]","[557.5165106585739, 803.920994714857, 762.9379997073517]"
2023-07-01,"[507.91226369555017, 585.8798911182084, 611.8316299458854]","[629.9699062338228, 575.7393184634054, 403.8208347064551]","[761.7553284370423, 654.2783129694343, 491.3886475634694]","[795.594856856057, 759.2502754694294, 475.3769590214478]"
2023-08-01,"[594.9217843295881, 542.8709577860875, 341.52021804277337]","[622.9218306723498, 420.6082608077164, 158.82709116396984]","[625.2160809261203, 444.92617402346133, 337.8825112830162]","[747.7049273284755, 471.12296616108927, 316.6814057320404]"
2023-09-01,"[545.5151104180221, 340.3781506040136, 153.6630575239418]","[453.7644447609779, 169.97515570582456, 102.81939793531357]","[427.7808048126161, 293.715646387732, 126.60957623155564]","[459.093829728679, 311.80761357455947, 244.1494436525615]"
2023-10-01,"[338.3078590969173, 153.53317421991005, 46.011008653936926]","[152.32477610143218, 97.00318049207084, 55.59922248446479]","[277.8092844990134, 136.47771311043797, 118.08712311722337]","[286.87805204360035, 231.96217265066707, 226.6915056003137]"
2023-11-01,"[155.27080812615878, 46.41777706905236, 119.63108877912401]","[120.98307997072546, 63.30263664503629, 114.0660850826411]","[155.84209441444872, 135.63480785799175, 143.4450491127938]","[199.25205750493868, 208.81776624475327, 180.53278003700956]"
