date,ARIMA,SARIMA,DL,SARIMAX
2023-05-01,"[1473.1445053150037, 1465.608186930134, 1499.9541187805462]","[1371.9402897985515, 1413.1580007497432, 1586.4140965166353]","[1439.2789814770222, 1463.9148541390896, 1536.9674941897392]","[1377.5386355955532, 1412.2141193538794, 1653.5562149303732]"
2023-06-01,"[1465.627580243796, 1499.7642662685753, 1649.2985453190563]","[1519.9279122914836, 1693.949824659324, 1612.9528362927786]","[1512.4066953659058, 1596.199213385582, 1627.675851881504]","[1422.268830923899, 1684.3180933761869, 1632.342881939301]"
2023-07-01,"[1490.1650081012854, 1596.0757716222522, 1533.438194416026]","[1649.4120424454748, 1588.3724800616635, 1403.6647228434404]","[1571.231979250908, 1621.3532840013504, 1472.4261542260647]","[1725.7748038639288, 1641.2921610851897, 1439.8050294213256]"
2023-08-01,"[1596.1803391313808, 1532.679262185853, 1473.672946109713]","[1671.8246279051689, 1455.2873577200403, 1479.2013917718573]","[1614.887667477131, 1461.4414538741112, 1521.6178469657898]","[1645.718255848215, 1444.6444642177712, 1409.3608569821813]"
2023-09-01,"[1548.6879675847422, 1401.9949743361858, 1451.7371143109078]","[1440.6196385797307, 1388.8152583531466, 1439.4228706314962]","[1435.5486912429333, 1449.8861609399319, 1476.2079281508923]","[1433.3451385253536, 1292.8842504620789, 1470.183031980885]"
2023-10-01,"[1399.4316012049296, 1450.3001295869888, 1574.865819038846]","[1457.1243502649502, 1494.9319267785422, 1674.1773563241102]","[1481.6651208400726, 1562.7004500627518, 1648.2772753238678]","[1406.2861584253583, 1498.0767276625143, 1633.028321405823]"
