date,ARIMA,SARIMA,DL,SARIMAX
2023-06-01,"[4469.220064278087, 3944.805669091146, 3537.0814214363845]","[3764.440774390849, 4461.190762829131, 4004.004181992565]","[4457.4802123167665, 4839.944457605506, 4595.416860051515]","[3197.1710699438217, 3831.0830972648846, 4362.219332172735]"
2023-07-01,"[3946.398050776699, 3538.2307054916087, 4380.474789046573]","[4418.560218277334, 4083.811890910407, 4100.969377777331]","[4945.684644526339, 4653.721440989052, 4659.846054516101]","[3755.287197946858, 4351.618508224554, 3555.75642519082]"
2023-08-01,"[3540.367803842104, 4398.361159762244, 4117.5396928451655]","[3986.121063282357, 3722.7692574209295, 4805.254730004588]","[4522.904789950974, 4668.641824865747, 6024.886645649015]","[4335.99638102955, 3542.9971558673437, 5811.7149462680145]"
2023-09-01,"[4427.894128577971, 4113.565562272549, 4925.050994074213]","[3724.019228144827, 4806.7227476400485, 6749.408850280999]","[3956.0058888154344, 5614.898697451648, 5760.123515944381]","[3534.3575925909536, 5794.272747161496, 6691.826636876322]"
2023-10-01,"[4122.9435814919125, 4923.309856735134, 6113.854237767272]","[4802.629984221303, 6745.396230941091, 6531.026734639222]","[5402.190386019441, 5911.364914580237, 5841.965085278232]","[5792.646281646, 6690.274078317339, 5787.20752586211]"
2023-11-01,"[5161.980628293051, 6047.663631183112, 5642.211599045611]","[6603.52664733207, 5564.2700247309185, 7364.696271851369]","[5610.857495171572, 5585.34811239229, 5367.95605128608]","[6658.251508872449, 5761.781885879393, 5654.439893779909]"
