date,ARIMA,SARIMA,DL,SARIMAX
2023-04-01,"[1021.1983408378176, 1081.5261039606094, 952.9412997251969]","[908.1142205365436, -673.1656214484493, -228.66208880288315]","[949.599287033081, 847.3302736282349, 743.7376908063889]","[1237.6624969053541, 1122.2796872625177, 1106.6104251536133]"
2023-05-01,"[1074.0902258536903, 947.9376838584467, 1004.5417551401712]","[911.2942232348178, 574.697013743087, 401.5849163311786]","[1047.6175570487976, 913.2236123085022, 789.5108441114426]","[1122.6391704807404, 1106.6401911340163, 769.3883954487236]"
2023-06-01,"[949.7818813804699, 1005.4988703417149, 668.0603386691969]","[1087.3056246233036, 1053.720773382201, 1021.1732958172236]","[944.7769522666931, 799.6580085754395, 683.7928594350815]","[1111.0317751825046, 774.7086848894435, 724.3662815187131]"
2023-07-01,"[1004.0057871224315, 672.3888702650065, 814.2151482590139]","[783.024955725846, 915.1382037104582, 591.198492082352]","[845.437736749649, 723.2784171104431, 627.5729628801346]","[772.546349141243, 719.3821656879306, 559.7553654317556]"
2023-08-01,"[663.3219729276846, 813.2885949403976, 593.946128017712]","[529.6803001457539, 527.3765982444044, 560.2674615734354]","[630.7742003202438, 536.4755569696426, 536.1040919423103]","[712.7954322111844, 559.4649042448714, 430.29049049673677]"
2023-09-01,"[819.3220913907792, 596.0801982681269, 602.9914511009898]","[769.7182529257652, 558.7816393068402, 508.7148044249474]","[651.9820741415024, 644.1994799375534, 694.8647882938385]","[586.8439172668707, 437.02104373887164, 737.7363678095394]"
