date,ARIMA,SARIMA,DL,SARIMAX
2023-04-01,"[6426.988906615263, 6550.038317477913, 6335.492909118944]","[6564.936762303861, 6731.667792014082, 6575.604036721465]","[6465.089813248236, 6486.425260952104, 6476.735646930209]","[6336.017871319755, 6136.034055528292, 6080.165630874359]"
2023-05-01,"[6646.594643099943, 6463.429700990033, 6367.169091488879]","[6341.498967410371, 6286.817034393756, 6167.139267324616]","[6533.721384677916, 6505.458326939573, 6498.948456786499]","[6018.363468868847, 5979.124238919419, 5785.440329633665]"
2023-06-01,"[6581.55456570699, 6238.926885060677, 6034.805537124181]","[6100.141010696987, 6036.853304189039, 6257.166932143002]","[6596.261647059249, 6612.699450243384, 6645.314236083356]","[6020.26730676343, 5817.113607762308, 5898.464176435656]"
2023-07-01,"[6224.3033207957715, 6029.719108766812, 5919.665411820952]","[5975.258138301283, 6212.872936026193, 6057.210255874903]","[6468.329210779448, 6469.73090760097, 6481.313375691118]","[5812.026294414277, 5894.544642348883, 6159.472011133474]"
2023-08-01,"[6032.035564117963, 5923.277422569118, 5975.93041453632]","[5805.631380641026, 5610.883955289098, 5615.642773573571]","[6556.331590682485, 6558.392686044883, 6983.454539920947]","[5807.173528552071, 6092.428807010134, 6382.12466117609]"
2023-09-01,"[5927.266249792997, 5982.205703271111, 6363.66192793205]","[5767.291183960532, 6260.639042813247, 6465.576988641181]","[6426.966645685323, 6832.011834161214, 7106.436179646384]","[5982.16494310277, 6281.7781977259765, 6688.966080944398]"
