date,ARIMA,SARIMA,DL,SARIMAX
2022-01-01,"[368.0, 418.0, 303.0]","[368.0, 368.0, 368.0]","[443.8863752484321, 505.95821255445475, 545.7442594766616]","[417.29586011974186, 327.9071959426281, 518.415963455864]"
2022-02-01,"[486.9613286779298, 373.8122070094817, 568.6130487053327]","[408.10483376918916, 391.06392098999345, 373.78442079968744]","[500.6979786753654, 557.8337320685386, 590.3797426223754]","[322.1522965021029, 514.4218596120032, 401.9103952294348]"
2022-03-01,"[303.0, 491.0, 434.0]","[303.0, 303.0, 303.0]","[421.52138620615, 515.0363558530806, 570.2704981565474]","[493.782920003975, 386.68441767496034, 669.3889375160824]"
2022-04-01,"[570.4399847206739, 467.5414637987059, 713.3899795005568]","[492.85208360707384, 474.68205566000336, 455.04306473577674]","[626.1363089084624, 705.8307261466979, 727.33898293972]","[382.0290695680146, 670.6403954280602, 698.5910475642604]"
2022-05-01,"[467.9992154871578, 713.7265201005296, 638.3644783851582]","[411.6310167095657, 393.62194762972916, 376.7429293965798]","[585.7201395630835, 695.9161128997802, 735.400614619255]","[706.5878413298637, 732.8733939739759, 655.6977914682956]"
2022-06-01,"[714.1271372424887, 637.6650112278564, 559.4330972566419]","[707.0947035688531, 684.1171076493375, 659.753483492056]","[735.215747475624, 728.5312495231627, 701.6661088466643]","[732.4636882967665, 655.3079124707735, 521.3983165892282]"
