date,ARIMA,SARIMA,DL,SARIMAX
2023-06-01,"[324.69302265957424, 576.1004199311678, 163.17887019808472]","[168.86958816013524, 140.1828612405846, 116.36929301303307]","[208.33278177034836, 248.49643500814702, 336.5976685572512]","[424.8678220267127, 179.08192990873368, 142.91467451333287]"
2023-07-01,"[575.2297218630289, 162.44291393861852, 321.2315053413863]","[364.96952437808727, 290.0979747028539, 316.80592251709743]","[373.4496455646616, 376.63990437360593, 403.7097487020402]","[222.59365159606915, 177.4624586298352, 304.89706991029107]"
2023-08-01,"[167.19200255340388, 324.7166860642683, 381.8119604623272]","[46.666222931684146, 38.580499590547696, 31.895766469792026]","[262.05033151241213, 331.93677220489946, 462.07169836296777]","[137.45093704099781, 270.42051999635805, 428.59057987951496]"
2023-09-01,"[338.33624498104825, 386.5799957545121, 623.8567314262513]","[158.48089860192633, 131.38774280977685, 108.92630665862617]","[284.2404895166713, 373.94052344292925, 490.55014079649044]","[282.641058268483, 436.93574716980675, 1086.1230976768459]"
2023-10-01,"[380.969614718678, 619.4145890294919, 1300.3126703744736]","[274.37574046877415, 227.30602002137996, 188.31120655814746]","[415.44571070363935, 559.7566485176077, 683.8207953777973]","[434.5452155607558, 1084.4586358032066, 1179.1536571496558]"
2023-11-01,"[621.0354169939512, 1323.454096498178, 1053.480388493515]","[532.8775811696137, 442.9550341134436, 368.20682494426256]","[550.9713684703199, 584.7482634366712, 562.6824137448427]","[1183.5593742509632, 1249.8543098392183, 1441.131780061779]"
