date,ARIMA,SARIMA,DL,SARIMAX
2022-04-01,"[1945.5365150139373, 1836.8835100981005, 2465.271772577601]","[1792.1307312559366, 1877.040711664713, 2211.912754871161]","[1139.0841205716133, 1107.272281229496, 1310.8471472859383]","[1695.813235147942, 2233.396683397378, 2513.1824148133624]"
2022-05-01,"[1843.3947664085272, 2474.8701700440706, 2391.172415079298]","[1823.794151082405, 2161.91856556724, 1897.6432602976377]","[2736.7020432949066, 2752.5969599485397, 2353.717476606369]","[2266.8655461440944, 2542.444119343718, 2478.809349113291]"
2022-06-01,"[2404.0837759803544, 2303.225177826769, 2247.171290053584]","[2405.3296181412643, 2112.7311436247055, 1855.8252714180312]","[2162.3644680976868, 2062.9983884096146, 1692.9621015787122]","[2526.4454588796243, 2475.459198681442, 2350.6413324219407]"
2022-07-01,"[2247.413227648966, 2207.8150795252354, 1788.5252695666263]","[2148.962473327755, 1872.0052777543137, 1529.292729055369]","[2140.2295866012573, 1884.9444595575333, 1334.1917045116425]","[2435.756947253219, 2320.0126972059206, 1485.6566373621945]"
2022-08-01,"[2220.1087929556425, 1797.629903625484, 827.7918774315891]","[1980.1968951057097, 1582.9272416121937, 833.6670595694792]","[1918.9621945023537, 1341.1248292922974, 616.2344936430454]","[2333.8823431124274, 1496.0795264763426, 1000.3331601555166]"
2022-09-01,"[1814.6053786501348, 836.2532452110692, 341.12656260133065]","[1992.011579123769, 1557.2396935076415, 1326.4394024452952]","[1867.1966960430145, 957.4180133342743, 773.9168877601624]","[1454.0003846456889, 961.5560627009745, 486.0836991679174]"
