date,ARIMA,SARIMA,DL,SARIMAX
2023-04-01,"[38.11389757728632, 32.464109444237366, 17.821011028232366]","[25.972055913064175, 19.247267363878294, 15.317108907988064]","[25.536463227730756, 20.4870696465579, 14.980197142842268]","[34.90884353994656, 23.668991956601133, 9.502645891328438]"
2023-05-01,"[32.0631631238182, 19.408844363666375, 3.642449944038013]","[26.38917669025927, 19.036184664599688, 20.857655771543936]","[31.49443809042907, 26.601273041505646, 22.346600931930325]","[27.20039497265538, 11.276601348058392, 10.850442238149775]"
2023-06-01,"[17.722511753249798, 5.48017291176879, 2.386842955985056]","[19.588343699309803, 21.19706780567917, 17.34329750358218]","[20.30811983782811, 16.942896594070813, 10.828509941046397]","[11.33523902247062, 10.885557340731644, 19.82572165825252]"
2023-07-01,"[5.6949663041397685, 2.185945393598164, 15.012823127271597]","[13.900619528703581, 13.400061762214547, 8.388876160154346]","[11.279775801658827, 5.683075502560767, 8.110387316186547]","[7.56592271367575, 18.096036975296848, 7.094874019829609]"
2023-08-01,"[2.194017991806522, 14.99602654966399, 14.485522372095197]","[7.797531118201357, 5.860429438042072, 12.617700472829863]","[7.132236091204179, 8.286860075225686, 15.92956526842144]","[14.838667873598183, 6.125472494600636, 12.544285068406705]"
2023-09-01,"[14.501287767896912, 14.483270649367034, 23.626553232098942]","[12.991570982778784, 13.638937403870278, 17.940247433764974]","[10.485438558891193, 14.123050749007723, 23.451084416163074]","[8.770822063011142, 13.627776702311778, 34.13931968148282]"
