date,ARIMA,SARIMA,DL,SARIMAX
2023-04-01,"[4514.516885302272, 4297.134271968044, 4240.728870840504]","[3905.198980805726, 3947.8126894748584, 3966.644531639479]","[4455.918706059456, 4473.343715906143, 4485.809334516525]","[4087.3134559365126, 3985.232589008924, 3895.6381942726894]"
2023-05-01,"[4301.0805350487035, 4245.452452326022, 4195.743462182194]","[4099.348839030914, 4097.265292629278, 4398.086908204325]","[4305.968765288591, 4338.043069064617, 4462.860006392002]","[3982.0594390594097, 3893.7184307766393, 4322.830843456469]"
2023-06-01,"[4240.32066538686, 4190.198015311669, 4453.340415025673]","[4006.9573643063313, 4321.523964401884, 4245.2444803869985]","[4179.643693804741, 4279.836075812578, 4238.5333053171635]","[3899.9999941872447, 4326.717784839566, 4229.17092729588]"
2023-07-01,"[4175.880378990557, 4445.363102673068, 4404.31338499795]","[4235.6821479548435, 4171.198936502735, 3995.997701028848]","[4235.173062200131, 4203.0499654267915, 4190.581345119905]","[4338.94039701491, 4237.267135479127, 3905.137863764482]"
2023-08-01,"[4442.175867078691, 4400.8758328525755, 4179.186295781028]","[4251.83786143171, 4060.8957260051134, 4356.949137448399]","[4131.331400550767, 4119.470809763343, 4117.866672947683]","[4231.614004555958, 3896.9500602662883, 4101.6211628011515]"
2023-09-01,"[4401.685896160049, 4181.421637806796, 4302.71588064908]","[3974.6567511846038, 4038.733147153487, 4176.449970346141]","[4228.5457307518345, 4235.27102741128, 4251.773558502146]","[3914.0683791952547, 4111.957352692252, 4396.596094041919]"
