date,ARIMA,SARIMA,DL,SARIMAX
2023-06-01,"[3929.311117642284, 4212.207308842492, 4031.290988316534]","[3948.3294087365575, 4405.375483029358, 4024.5468095970864]","[3948.773533821106, 4192.588059544563, 3945.95435154438]","[4012.0789921125825, 4187.17321133805, 4110.854686175827]"
2023-07-01,"[4210.625060812543, 4030.1219300065814, 4262.283067025156]","[4922.9215958464265, 4792.523710668922, 4834.041627493031]","[4298.089783906937, 3974.429020047188, 3956.3091819882393]","[4182.191245375473, 4108.711012512594, 3983.7695186245437]"
2023-08-01,"[4033.226324731727, 4263.745202182468, 3938.4722237590895]","[3901.552443031758, 4002.6772255951955, 4061.7462491845195]","[4019.616938829422, 4004.0307872891426, 4047.6941481232643]","[4108.11647393768, 3984.647089155261, 4181.527833990183]"
2023-09-01,"[4263.659796643186, 3938.1828578526415, 4298.910600960967]","[4133.693885118455, 4094.3433198080274, 4235.990499532778]","[4056.380436062813, 4108.210106253624, 4230.855886220932]","[3982.2210406408153, 4181.882945950657, 4331.523012870456]"
2023-10-01,"[3943.661998269926, 4305.762345586633, 4121.748990537573]","[3998.1112858634806, 4192.833329277871, 4430.163517727561]","[4135.915429055691, 4260.848487615585, 4557.827764868736]","[4180.324639229477, 4331.077400909209, 4723.344535941466]"
2023-11-01,"[4309.968245600536, 4124.334717328049, 4592.853820530888]","[4285.068065690422, 4433.595700583534, 4845.487163725449]","[4104.606208145618, 4316.058879852295, 4637.464916229248]","[4332.027555803008, 4723.387300803829, 4908.687352891727]"
