date,ARIMA,SARIMA,DL,SARIMAX
2023-05-01,"[25.269758387506712, 23.780656807230216, 40.9096913256877]","[25.755630324472282, 27.5690413400241, 28.711842802577756]","[31.184810280799866, 28.764721035957336, 18.2358837723732]","[25.295483913150015, 28.734310235457233, 31.758776659237036]"
2023-06-01,"[23.655546784808394, 40.65709037984969, 41.88728917260637]","[25.637751115047138, 26.5783268574365, 26.21607797248364]","[13.817486703395844, 5.21469059586525, 0.8888868875801563]","[26.720370401967436, 29.896374870156507, 29.57600543635698]"
2023-07-01,"[42.844032795469715, 44.67286448090848, 40.748989660927556]","[36.65681257245557, 37.60030959109826, 44.155355231544576]","[61.26755428314209, 37.0632209777832, 43.4416122436525]","[36.7552166591484, 37.94524702148813, 43.24467767120122]"
2023-08-01,"[48.538650324428794, 43.87506568324895, 28.264184009231954]","[46.400191095028134, 50.65565901137707, 52.90570351256888]","[46.63830614089966, 46.31832218170166, 46.7773060798645]","[45.60650902204229, 46.65325205011938, 45.454479480568224]"
2023-09-01,"[40.34090424259974, 32.20856225084128, 21.232425845859357]","[43.05102949937797, 43.36603448023401, 42.8891130166558]","[36.457364439964294, 18.241562843322757, 2.2082117684185505]","[40.798277900627326, 37.73388462523003, 33.90729970462833]"
2023-10-01,"[32.286947020190574, 21.275804360204816, 13.303654391853488]","[33.78887321986393, 31.929390962502907, 33.2860271975502]","[26.503417491912845, 12.853836059570314, 5.76309435069561]","[30.52531720445517, 25.13672322985525, 25.558019109988912]"
