date,ARIMA,SARIMA,DL,SARIMAX
2022-04-01,"[8507.78046817644, 8751.969424163819, 9041.549669220836]","[8458.818089079301, 8825.396211837604, 8980.105147919354]","[8804.792282521725, 8800.784393936396, 8798.348365217447]","[8566.771064668837, 8756.71537909466, 8627.853047070148]"
2022-05-01,"[8750.457638502116, 9040.62551413123, 9050.6952032613]","[5409.015943572289, 3418.343561881679, 3164.7270531294625]","[8765.435174494982, 8764.950511991978, 8763.732954502106]","[8727.217109026275, 8615.626790459992, 8991.091100781265]"
2022-06-01,"[9042.430294925247, 9048.772230607156, 9012.83741965218]","[8954.24743525331, 8815.559361308482, 8768.490995092036]","[8758.509792774916, 8761.583078444004, 8812.93826752901]","[8619.546927055491, 8972.260498433185, 8908.79598399586]"
2022-07-01,"[9058.553447399669, 9015.702014544395, 9100.237153845415]","[8769.435054623333, 8779.653577479037, 8963.207293904004]","[8674.145546495914, 8703.482818841934, 8685.259813308716]","[9009.182790562232, 8914.320168032616, 8618.094654813376]"
2022-08-01,"[9013.730465766763, 9097.47485625499, 8690.417318352718]","[-30605536.81473145, -35535969.63931837, -9445033.810694799]","[8741.41259008646, 8718.522356987, 9480.176371574402]","[11317.005651804306, 10111.165118125942, 6116.5716487004975]"
2022-09-01,"[9094.241009239533, 8686.398443177626, 8496.6535205875]","[8976.132056341672, 9356.388025654738, 9646.87227994531]","[8792.21763202548, 9875.359440088272, 10023.659160673618]","[8611.282941861273, 8716.46496771272, 9057.239804863817]"
