date,ARIMA,SARIMA,DL,SARIMAX
2023-04-01,"[581.5581002647509, 638.2989263196962, 526.8148755352707]","[597.1628932895616, 490.46349679260294, 374.72511054749754]","[654.7880610227585, 490.47086837887764, 445.1521991491318]","[703.0673575400687, 491.00911282817856, 342.99690997225036]"
2023-05-01,"[637.4428620395615, 526.6739553035828, 450.27246233768653]","[488.0603866401523, 377.5974115991677, 355.91530317872605]","[466.74697560071945, 429.3571464419365, 417.45622625947]","[491.0103500918084, 342.99276649963855, 486.3011741196195]"
2023-06-01,"[525.8597092561015, 449.1113270475498, 525.8597092561016]","[377.4773588530404, 355.9654597731752, 435.15532696666827]","[419.0440866649151, 409.12509390711784, 407.12661975622177]","[342.9924395001962, 486.3003295089173, 442.63091936125295]"
2023-07-01,"[450.96391953984755, 526.9026942229782, 501.6325689182107]","[355.0482258825846, 434.08896310040774, 493.5063235227594]","[406.70123901963234, 412.7964468896389, 437.0825916528702]","[486.3681633313549, 442.69249796079947, 623.9549174774547]"
2023-08-01,"[527.1295535915239, 501.82989251459395, 595.827719932237]","[436.12941644960307, 495.9398383996164, 544.0916275269145]","[433.4487333595753, 452.7762716114521, 497.18388482928276]","[442.78838250516947, 624.0568529510095, 625.021030678847]"
2023-09-01,"[503.896030045345, 598.4238671144883, 597.3771167649087]","[496.0536736332463, 544.208941094091, 567.4004064794963]","[465.5972426831722, 523.343393176794, 592.3817223012447]","[624.0504854347884, 625.0128383141449, 729.1667622635352]"
