date,ARIMA,SARIMA,DL,SARIMAX
2023-06-01,"[18789.101803433347, 19707.97572240444, 20864.329604480874]","[19106.020577187293, 21392.86063573181, 19911.86697302162]","[18593.12839692134, 19631.379222171414, 18976.852418258153]","[18310.7353476679, 21218.128689404715, 20295.725417745183]"
2023-07-01,"[19710.483193300992, 20871.781760021146, 20487.948795066954]","[20634.358938453675, 19649.24399017547, 18585.91768752774]","[19725.35946028135, 19021.64423310336, 18446.89561459355]","[21340.3821402987, 20428.232009367315, 18549.374142801833]"
2023-08-01,"[20867.66170978152, 20476.74616322194, 18704.570854319118]","[19714.142518727567, 18401.642747350015, 17659.30757535682]","[19275.526182642527, 18607.913948804708, 18290.23980490437]","[20178.133301168196, 18376.365631110748, 18495.437467649586]"
2023-09-01,"[20184.70150555249, 19335.162206964927, 19458.11598064619]","[18654.049579583967, 17780.146655674696, 17898.895466994534]","[19028.30945716909, 18523.261122959528, 19680.400870138707]","[18438.029143486245, 18590.587407479892, 18639.692683701964]"
2023-10-01,"[18611.30742597221, 19825.635858470025, 18932.946546853713]","[17529.64546122362, 17768.11568976134, 18684.536937786466]","[18579.827316676452, 19608.819326185137, 20004.648918983043]","[18429.69848408007, 18552.79222832202, 19656.350878668327]"
2023-11-01,"[19828.899573075665, 18934.78239926158, 20603.611850296384]","[18250.60223137348, 18947.68719966589, 20450.86265861277]","[19690.337076548338, 20065.16262825557, 20698.741983209937]","[18522.40758103808, 19583.61495810885, 20988.431288765245]"
