date,ARIMA,SARIMA,DL,SARIMAX
2023-05-01,"[12.197383402065983, 8.976326271621232, 8.454631455175894]","[10.483066397807814, 9.550464337956818, 8.657279145093502]","[11.558514106333254, 11.49701759368181, 11.599656370997428]","[9.924999124279054, 7.240999057084826, 11.463997620219837]"
2023-06-01,"[9.02234626574309, 8.436078795046186, 9.89349989334093]","[9.040758125982206, 8.191414599349228, 7.505157663776277]","[10.649211631268262, 10.761437581866979, 10.919086575597523]","[7.2409994881479545, 11.463997913840354, 11.248997676109559]"
2023-07-01,"[7.843760596952782, 10.524894153458462, 10.388393155436033]","[6.567239686488689, 6.040434763259744, 6.151000582826374]","[9.8982714022398, 10.843319325983522, 12.144511578023431]","[11.463998141921516, 11.24899823165033, 7.536000712530672]"
2023-08-01,"[10.214978448935064, 10.52425175000316, 8.523275199194961]","[10.453572318545179, 10.116945575596867, 9.758430254377846]","[10.348214099615813, 12.390086623311042, 13.47801706817746]","[11.248998746810084, 7.535998916873639, 15.575996744117496]"
2023-09-01,"[11.347284020786827, 9.258339783449346, 13.596856085344038]","[10.840483786933355, 10.416350522159078, 10.084237603640926]","[10.964206107109783, 11.824374477177857, 13.52392762684822]","[7.5360022171588525, 15.57599953218357, 24.312996603327697]"
2023-10-01,"[9.138006719963128, 13.800350709709189, 19.10370294689691]","[7.406344834899675, 7.339224139323751, 7.184725024015393]","[13.32897958433628, 14.784735128641127, 15.286320960402486]","[15.575996452372042, 24.312992618547216, 23.4319934229451]"
