date,ARIMA,SARIMA,DL,SARIMAX
2023-04-01,"[603.1614898628407, 900.6292746560846, 1118.625534661643]","[644.0750910120689, 769.3341436545919, 757.8989332254952]","[878.8878163598994, 917.5996758706862, 907.8827257942474]","[806.7332331997985, 1096.355635222844, 1251.8562363606047]"
2023-05-01,"[888.8013491273601, 1099.080104508314, 1102.1092666004997]","[893.1879402023228, 868.3750195423354, 871.6890883414752]","[1016.1205413620145, 1266.2263655620413, 1262.3239975601084]","[1068.8008580140986, 1223.4177064996838, 939.4662383727904]"
2023-06-01,"[1106.1819601838595, 1117.9143690296241, 670.6190180737087]","[1001.7799203598939, 993.9107438755225, 892.0802287425946]","[947.0326610518077, 911.5676440389979, 874.3434218417455]","[1197.8261722469845, 920.1281367086048, 873.336933979144]"
2023-07-01,"[1128.5617458026238, 671.9539834475327, 627.1446803950946]","[1139.585436233651, 1011.3365794616288, 760.4608513255591]","[887.2269856779133, 812.311235360003, 724.3946932214764]","[919.8997748562264, 864.5511648670172, 798.6829918196541]"
2023-08-01,"[664.4163713170515, 608.433856216339, 634.0663130415987]","[816.8082483570508, 615.9928856598351, 417.3430073951039]","[816.3099960698462, 758.9099989546016, 525.7590885605811]","[861.66790980756, 796.1910128466718, 418.26952899119095]"
2023-09-01,"[608.4728035478565, 633.7604122832768, 211.44753700453134]","[668.7735817261846, 485.62009409518333, 274.45288143997067]","[821.5800145866481, 624.6004768419485, 396.2242688515701]","[779.8825391662733, 386.56562061492554, 110.60932616377441]"
