date,ARIMA,SARIMA,DL,SARIMAX
2023-06-01,"[380.02194166102527, 359.90310543936977, 448.709494187799]","[358.81923186629314, 386.03824270005646, 378.1724974369796]","[385.9616069793701, 392.6312484741211, 366.0442590713501]","[358.62551188795794, 452.83328039444154, 452.43383797412383]"
2023-07-01,"[359.5999889210372, 453.2518369834189, 420.6037410977884]","[388.29702803417194, 380.4846709514607, 328.2705831183831]","[463.4478130340576, 468.0413339138031, 404.11857438087463]","[455.59478281240996, 455.4282415280113, 355.73772593936604]"
2023-08-01,"[458.1480702174073, 419.2335323513913, 288.0428728714636]","[425.20555517682226, 381.1218609154639, 342.4802106659512]","[435.6868905425072, 377.68611991405487, 315.4362365603447]","[418.0018209183209, 320.72941961240275, 246.40991022545282]"
2023-09-01,"[420.2986137648897, 286.9341281594191, 213.07884793563073]","[375.5177838235033, 334.55210677061416, 293.8947359021233]","[350.2154070138931, 283.5914553999901, 261.138925075531]","[323.54013927289213, 249.23254686098184, 204.1955473042853]"
2023-10-01,"[267.0894343146837, 205.23545789716525, 179.17414515784924]","[276.5112465976957, 235.70553316385747, 176.1607109958067]","[265.5718680024147, 250.99653267860413, 274.12149769067764]","[242.9232450449285, 196.60460319186748, 183.41212884858282]"
2023-11-01,"[206.0517865178672, 179.79338825253774, 179.40583075238757]","[201.8828684446319, 141.59144552132562, 257.71572583793596]","[226.11326649785042, 265.52577233314514, 322.3019450902939]","[194.5103502682258, 180.3370765046303, 199.63908785297312]"
