date,ARIMA,SARIMA,DL,SARIMAX
2022-03-01,"[7160309.32005874, 6729088.354057763, 6657154.444784344]","[7382739.6072655525, 6857662.925769938, 6909264.663413086]","[6891366.80385618, 6540029.463835358, 6537281.880529541]","[7196535.684201481, 6669419.93698066, 6817937.098369686]"
2022-04-01,"[6735753.523496986, 6657476.943608527, 6964716.244245055]","[6348750.112718648, 6497167.235568376, 6417251.288699762]","[6576217.950798036, 6574128.167376238, 6573644.828175566]","[6936612.6548072, 6529291.7035987, 6584502.2414844]"
2022-05-01,"[6686843.409518289, 6963381.0751681365, 6771547.9660932515]","[6873425.164934447, 6613452.516537118, 6548257.338717551]","[6552875.433285751, 6552221.673820497, 6551745.495687226]","[6596381.133988242, 6575344.303247958, 6422538.102848018]"
2022-06-01,"[6960351.982980004, 6770168.661518666, 6496666.522790987]","[6494386.529802415, 6537033.941102175, 6611768.7440822385]","[6568130.543484907, 6559484.770008055, 6554330.57532132]","[6607448.044861683, 6444874.589135656, 6512021.685323078]"
2022-07-01,"[6788250.964158263, 6491478.523160574, 6528028.912307893]","[6382227.085640187, 6584790.606156001, 6590265.805244188]","[6516011.769353479, 6513823.504830443, 6512738.635968042]","[6473954.997870807, 6558260.023458913, 6433652.46050317]"
2022-08-01,"[6497729.314263018, 6521255.634938629, 6698745.28250859]","[6493412.8385167, 6649218.214719535, 7126346.984768347]","[6597286.599467796, 6594826.805664296, 6982383.576342715]","[68205429.7510557, 6819924.4546518, 699341.9944975]"
