date,ARIMA,SARIMA,DL,SARIMAX
2023-05-01,"[13.363323432500371, 11.696827868422892, 10.081037662764128]","[12.105701493495538, 6.5644307949462, 8.394895156382749]","[11.609398231430463, 9.984965986190582, 9.4883345600238]","[11.346377508061309, 7.953346763428584, 13.636354681283755]"
2023-06-01,"[11.65825827926867, 10.045202216069264, 13.081452535716068]","[7.091124979424536, 9.01745729135321, 8.955401113414686]","[8.476605966667524, 7.94007139760255, 9.43475231307173]","[7.859345411986311, 13.572925955731254, 9.12828328726455]"
2023-07-01,"[10.01840285582872, 13.066816528386072, 10.609888411327963]","[9.645178282083213, 5.997802783079824, 11.044888049659447]","[8.128190848057772, 7.90131425413172, 10.829892702855165]","[13.562410347854124, 9.135850273274636, 8.83556211573225]"
2023-08-01,"[13.144928033451533, 10.742269114035901, 10.66024184001876]","[8.79116690399666, 9.602025079147735, 16.83509076639167]","[10.088893594599256, 11.794356356792022, 13.841241847482136]","[9.168621851906087, 8.840613709127998, 18.555570592107205]"
2023-09-01,"[10.749630234042645, 10.665274488818461, 16.54656325989979]","[10.622691599231183, 16.22298706880074, 15.600204881814314]","[12.572361362640585, 15.302639550811184, 17.016293747472258]","[8.824179654987523, 18.617524493061293, 23.04336503295207]"
2023-10-01,"[10.633520837017352, 16.76751858724257, 19.174826727502786]","[16.235461843221437, 15.598847659654368, 18.288985548317324]","[12.729236968568003, 14.223063059289501, 15.865600416361664]","[18.6028450117911, 23.05730365165725, 25.220640983457628]"
