date,ARIMA,SARIMA,DL,SARIMAX
2023-05-01,"[47.508472384141015, 47.8574276096037, 40.64568628337496]","[54.59784589966271, 25.6811118289963, 32.00623445885466]","[42.46434540450573, 35.797040241956715, 33.10453829020262]","[47.15350544740204, 35.15406431338464, 41.60029023151116]"
2023-06-01,"[47.80519636721861, 40.57580930907322, 44.77351792348023]","[23.936016336960563, 31.607841276361647, 30.96017718888646]","[36.43983190059662, 33.72579903900623, 30.347165960073472]","[35.40623626829392, 41.54225894993493, 41.711227804881226]"
2023-07-01,"[40.38749916161787, 44.61142180955561, 44.90474977121794]","[33.459746249835185, 31.32108493023389, 33.40098535806353]","[33.66343716979027, 31.15266537964344, 37.82003960907459]","[41.87882662814095, 41.636217524708734, 34.2324073520865]"
2023-08-01,"[45.03530822057466, 45.321787588564746, 41.13918881590962]","[32.66213682071001, 33.705469398893406, 63.609124013356976]","[40.53935608714819, 54.173267745971685, 64.07027845084667]","[41.86260055232534, 34.18521969744785, 67.6624906309255]"
2023-09-01,"[45.421975249691144, 41.17867067800414, 60.7676246596277]","[35.32555387475799, 64.05873097625143, 51.16827430534864]","[43.34643170833588, 54.1325431495905, 61.17302772700787]","[34.34155693841144, 67.62480856854549, 79.26586289724416]"
2023-10-01,"[41.08725081888354, 61.300957642543885, 68.37875409711933]","[63.66494551057036, 51.08286369014466, 63.22271531245667]","[54.88055405914784, 56.852880436182026, 66.87361755371094]","[67.74790599921283, 79.23458848941883, 94.7399253006136]"
