date,ARIMA,SARIMA,DL,SARIMAX
2023-04-01,"[668.2325430242726, 730.3040521533869, 860.9996647907017]","[635.0416633888542, 614.5796415813585, 594.2655912459425]","[556.3576325684785, 506.2685037851333, 474.17400612235065]","[781.3703839941238, 979.6657987686989, 1142.3986074637326]"
2023-05-01,"[717.7399083792701, 839.6852932135497, 921.304024919413]","[788.9455109835492, 765.556282434361, 661.4806277789642]","[725.6405778348445, 660.1172726213931, 596.1768059760332]","[979.8973956548373, 1142.6275457488946, 712.1883664911098]"
2023-06-01,"[838.4927995441533, 917.7682345147539, 498.29015881565044]","[963.1482151793817, 940.2834413830266, 916.8384286066745]","[780.3361016154288, 617.7893081843853, 492.7545542746782]","[1135.6297516839654, 706.0326779762652, 433.4700453908939]"
2023-07-01,"[1131.90489339, 704.5, 432.55407420999995]","[1131.90489339, 1131.90489339, 1131.90489339]","[941.0731838798825, 723.1679487934795, 537.3440368141676]","[709.468847256679, 441.70736804102216, 357.02298212969265]"
2023-08-01,"[492.9853479594407, 394.7692825543142, 390.84773914044746]","[653.6419030169643, 628.8415267081388, 606.5446020442348]","[610.4892735132394, 522.7902274302032, 473.4926889503461]","[432.00924835924275, 345.1756182180556, 490.36748215093985]"
2023-09-01,"[396.27967582463134, 390.21246247334113, 550.9041555961937]","[384.2501363791955, 363.37292709691627, 346.45740526250205]","[331.2160270776185, 306.0924523145866, 344.27696734838344]","[345.6077178409853, 490.76563698924747, 452.86845152335025]"
