date,ARIMA,SARIMA,DL,SARIMAX
2023-05-01,"[59.67910331982031, 51.03206318438109, 46.189720708535134]","[30.153546859998073, 35.56789711441539, 43.77587337158817]","[62.34696817398071, 52.171305537223816, 44.070717096328735]","[42.504727752995784, 27.098205564799738, 35.179518695642194]"
2023-06-01,"[50.70834582094602, 45.71549106661623, 48.21191844378113]","[35.7875082280796, 43.848636436469505, 32.886477327352125]","[43.51106059551239, 39.676652908325195, 34.87659311294556]","[27.247675325232436, 35.18210646083313, 32.147524373445066]"
2023-07-01,"[45.369903340711474, 47.92605519683375, 46.100232442460694]","[43.743322771729076, 32.86095101221946, 34.68655940178721]","[41.1330680847168, 37.52578592300415, 36.929316997528076]","[35.709639208213275, 32.126659313933544, 34.70338446360416]"
2023-08-01,"[48.22836162726954, 46.44325906169244, 47.87134111415412]","[32.8225773199878, 30.51486624658479, 27.533362797347362]","[38.95449352264404, 44.09286713600159, 61.76212501525879]","[32.251331104904786, 34.76812162951721, 57.88100676837227]"
2023-09-01,"[46.552843613713264, 47.99434776841128, 57.36412477394839]","[28.872221570515936, 25.882748067484325, 24.599552810496135]","[37.57111865282059, 44.85432732105255, 52.59888291358948]","[34.30595725551275, 57.12626381390473, 76.98581766963079]"
2023-10-01,"[48.019273529897106, 57.31369753545266, 62.675865230965485]","[38.885466374472415, 38.99822169779074, 57.0765341633329]","[35.893229365348816, 54.90819478034973, 67.28998184204102]","[58.062113690804296, 75.86002967189705, 57.967396591669555]"
