date,ARIMA,SARIMA,DL,SARIMAX
2023-05-01,"[4734.695897897643, 4578.139375563796, 4591.778812403347]","[4753.4033224855275, 4518.539898775467, 4450.521042089835]","[4731.1842032969, 4637.077416956425, 4590.436882890761]","[4647.811627058212, 4505.9718060645555, 4370.910491190253]"
2023-06-01,"[4571.029627368739, 4586.382214138156, 4657.722911735832]","[4466.792089874657, 4425.589686508693, 4456.765278478347]","[4632.3503812253475, 4622.177055120468, 4665.5141992121935]","[4503.74523592629, 4370.465307015769, 4484.400193085858]"
2023-07-01,"[4872.833857194229, 4846.770689213267, 4815.444621529222]","[4450.139841759205, 4483.940849248708, 4632.916559419297]","[4507.512090712786, 4551.898473121226, 4660.533465906978]","[4372.60517843201, 4484.872448249082, 4546.8532777982]"
2023-08-01,"[4842.04361431835, 4807.0223423984025, 5002.018940055146]","[4428.868155125985, 4564.188982717767, 5010.934813975664]","[4559.3976152688265, 4681.104188725352, 4906.184883356094]","[4445.533319923844, 4401.404600295537, 4789.528786738418]"
2023-09-01,"[4825.532213956096, 5026.185878156463, 5165.164472680824]","[4628.261326277699, 5041.8780630973815, 5447.894637149793]","[4693.686073690653, 4869.186074882746, 5154.05021584034]","[4563.02925763424, 4875.148319643257, 5424.801357353721]"
2023-10-01,"[5037.071139112638, 5171.831658194414, 5586.867415062221]","[4999.416039342297, 5427.463837040762, 5820.708038569703]","[4742.8803153932095, 5103.567868411541, 5454.665159344673]","[4948.152629039749, 5481.781297730205, 6060.080311568286]"
