date,ARIMA,SARIMA,DL,SARIMAX
2023-06-01,"[277.8924263246589, 229.12071712629398, 231.95617935694446]","[229.9963335484744, 196.0741178185352, 177.60618555410446]","[239.41676032543182, 183.98936861753464, 158.28737539052963]","[232.0895003616804, 204.59105959026465, 229.81563622338538]"
2023-07-01,"[228.65406641226258, 231.38470215275154, 258.0761501498338]","[207.78637003532987, 183.47027131706713, 191.48892115372507]","[188.93172255158424, 158.36611700057983, 148.66547492146492]","[226.64454253276108, 251.33859974438894, 216.21787428890266]"
2023-08-01,"[231.6937596317677, 258.1995250176639, 211.28815878143718]","[199.84196773959843, 199.85877511373363, 235.71491092692537]","[192.46401131153107, 172.67246560752392, 168.86205349862576]","[265.7023787002589, 230.95120578419363, 230.7119195793041]"
2023-09-01,"[258.8509447131462, 211.73286877119833, 231.65229633004301]","[264.7121832541908, 259.30080450582193, 248.83520895263263]","[227.5448037981987, 214.17992463707924, 215.66142266988754]","[237.35501970665393, 237.20718070121677, 301.7706263743055]"
2023-10-01,"[211.5886565709464, 232.45388997529398, 268.41384843261955]","[245.0314766867497, 233.72581635126846, 268.5703481277279]","[228.22277987003326, 241.3356193602085, 253.98400807380676]","[218.4601289177859, 283.1871030334993, 338.2885997324473]"
2023-11-01,"[233.74695209084624, 271.1471265181283, 326.32019291962604]","[222.14547669121572, 218.42420892884718, 216.4861990210481]","[229.88519236445427, 235.65186369419098, 245.37126407027245]","[296.5568308288461, 351.43312061548863, 392.7217674206056]"
