date,ARIMA,SARIMA,DL,SARIMAX
2023-05-01,"[607.4188562767104, 734.8815610628154, 805.4212947717773]","[694.1400255166121, 748.2694099669827, 726.1218306214339]","[631.5759563446045, 665.6777334213257, 639.0380263328552]","[674.9954403728102, 644.8373326504549, 716.9581052025435]"
2023-06-01,"[731.554749516848, 803.8001730390523, 852.3513643083429]","[790.9756911128586, 764.2074635511295, 701.4129262961734]","[806.3333808183671, 803.6386233568193, 717.4976682662964]","[708.894164617216, 775.8593458999178, 743.8293455677295]"
2023-07-01,"[802.1536273945388, 851.5685489862162, 747.6127119207094]","[769.6591878819856, 706.3412707690946, 501.7958263339539]","[856.6929092407225, 751.3869199752806, 553.6208300590514]","[864.7699555766553, 836.2921809452928, 738.2398617976362]"
2023-08-01,"[841.7284938952973, 739.3013296771622, 616.4589919305228]","[804.3233643456823, 591.9630791625355, 544.6825361817134]","[769.8934018015862, 542.4734379053116, 320.00700533390045]","[849.6790914261508, 754.1910764807064, 591.2456004538726]"
2023-09-01,"[734.456101901332, 611.3343900437012, 352.7179126388991]","[606.1398599531599, 558.3131098258241, 307.32154027925014]","[575.6215776205063, 345.77131256461143, 173.10093957185745]","[718.8762294996782, 552.049272059051, 340.19669843300346]"
2023-10-01,"[617.145517968033, 359.9688697198468, 156.94020756210057]","[683.4604300831967, 431.1177090458149, 391.8985268177567]","[504.62433648109436, 300.7353206574917, 220.6144758760929]","[565.2590051594539, 354.5527182645122, 299.85586196924066]"
