date,ARIMA,SARIMA,DL,SARIMAX
2023-06-01,"[142.72237593427155, 194.81120493043844, 140.11135701044697]","[36.05381613691563, 29.268138766774555, 23.75959159546696]","[136.09138403538935, 216.4861676399201, 278.4569117606113]","[99.59605549786144, 47.75941210903424, 103.26958857460312]"
2023-07-01,"[193.26945168696807, 138.65568127677452, 187.69466774294747]","[99.88242589354495, 81.10429196506568, 65.85649193347962]","[177.13287094837713, 244.45661617401205, 300.10673112790795]","[51.47731937224165, 106.82850937594779, 126.60876230788185]"
2023-08-01,"[145.4465621548112, 194.1755449761133, 188.30827771257017]","[45.06126137396685, 36.58586588669931, 29.704574214446023]","[94.68840127077083, 137.0281210724597, 172.36761694916513]","[110.76457219928872, 130.30678279300108, 523.2479404579005]"
2023-09-01,"[198.29934560150372, 189.77570832273904, 513.9586577420159]","[91.3606007555633, 74.24465822642863, 60.33530022320407]","[236.4744594701306, 347.9087503516137, 408.75290261416296]","[127.29111249727315, 520.3330152609421, 923.6657445653623]"
2023-10-01,"[188.75834514790563, 507.5717783469553, 687.9139557281719]","[93.85728821644243, 76.27621499392974, 61.98837708141831]","[235.1306726376508, 333.66732603255684, 404.2595550438168]","[515.1560101079169, 918.6621115640928, 596.2852623193438]"
2023-11-01,"[499.69314913521265, 693.0402139581026, 379.35722770385394]","[451.3987155275261, 368.6843614544039, 301.1265954139666]","[512.6315618715144, 472.4186583673674, 408.80906245049323]","[906.3121319153039, 585.5940533292477, 742.8510531868045]"
