date,MAPE,RMSPE,Mean,order
2023-04-01,0.06478139400375611,6.866362683747288,8882.0,"(1, 0, 0)X(1, 0, 1, 12)"
2023-05-01,0.09635727248582965,10.019774506978093,9089.666666666666,"(0, 0, 1)X(1, 0, 0, 12)"
2023-06-01,0.0896662384493437,9.58275628514777,9092.0,"(0, 0, 1)X(1, 0, 0, 12)"
2023-07-01,0.06942589254437907,8.193858741417896,8987.333333333334,"(0, 0, 1)X(1, 0, 0, 12)"
2023-08-01,0.08113918983495629,8.779856644520038,9114.0,"(2, 0, 0)X(1, 0, 1, 12)"
2023-09-01,0.025440303691200577,3.282353178767014,9474.666666666666,"(1, 0, 1)X(1, 0, 1, 12)"
