date,MAPE,RMSPE,Mean,order
2023-04-01,0.0029066048619453473,0.32928865086014336,3996.1566744333336,"(1, 0, 1)X(2, 0, 0, 12)"
2023-05-01,0.0035140324080109547,0.37176458333648593,4079.1566744333336,"(1, 0, 0)X(1, 0, 0, 12)"
2023-06-01,0.0045935393650420415,0.5677803731941911,4170.6228631,"(1, 0, 0)X(1, 0, 0, 12)"
2023-07-01,0.00554325958344811,0.6605564234689368,4174.799522,"(1, 0, 0)X(1, 0, 0, 12)"
2023-08-01,0.006656444161001515,0.7052057379125004,4102.466188666666,"(1, 0, 0)X(1, 0, 0, 12)"
2023-09-01,0.002661148668461767,0.27197987406488344,4148.666666666667,"(1, 0, 1)X(1, 0, 1, 12)"
